# Directed network: CollegeMsg.txt 
# Nodes: 1899 Edges: 20296
# SrcNId	DstNId	Flt:capacity
337	1641	0.071429
1069	1539	0.066667
1638	1646	0.111111
536	933	0.363636
249	1489	0.315789
449	1520	0.083333
832	1270	0.083333
1500	1624	0.013514
1500	144	0.095238
1313	1403	0.352941
1042	1568	0.066667
447	704	0.017857
9	1642	0.375000
9	1649	0.166667
9	1650	1.000000
9	1647	0.290323
9	1646	0.111111
9	1643	0.500000
9	1644	0.219512
9	1648	0.058824
9	1640	0.500000
9	1651	1.000000
9	1652	0.333333
9	1637	0.400000
9	1641	0.071429
9	1622	0.500000
9	1618	0.200000
9	1621	0.333333
779	840	0.011111
1624	725	0.233333
9	901	0.100000
725	1624	0.067568
1280	1038	0.250000
329	615	0.021277
1319	438	0.066667
1403	1485	0.090909
474	615	0.021277
1403	1313	0.153846
1289	700	0.090909
1637	9	0.018868
1387	9	0.037736
1387	847	0.027027
617	9	0.094340
1653	1603	0.050000
1642	9	0.037736
1619	1629	0.300000
1255	1653	1.000000
249	1236	0.043478
282	193	0.025641
741	1255	0.047619
1255	741	0.200000
1332	291	0.272727
615	474	0.025641
1624	281	0.175000
700	1289	0.166667
644	145	0.125000
1317	50	0.022222
1038	1280	0.022727
1616	812	0.250000
1442	883	0.333333
1616	346	0.027027
1616	1522	0.090909
50	1317	0.055556
1329	983	0.062500
1642	1171	0.200000
1647	1539	0.066667
1647	9	0.169811
357	592	0.045455
370	1617	0.500000
1158	1217	0.038462
1217	1158	0.041667
1487	749	0.133333
1487	1598	0.111111
1520	912	0.333333
823	1576	0.166667
1130	1272	0.100000
1130	1526	0.250000
1312	456	0.023256
615	1130	0.055556
1313	9	0.471698
1647	878	0.391304
1647	1654	1.000000
1647	1005	0.200000
1619	1641	0.142857
437	1113	0.068966
540	1542	0.071429
234	1255	0.079365
234	815	0.021739
1653	1255	0.015873
281	1624	0.081081
1344	1598	0.055556
128	1378	0.333333
361	1436	0.111111
753	1539	0.066667
415	1624	0.013514
1644	520	0.090909
520	1644	0.024390
1648	281	0.100000
1316	72	0.026667
361	864	0.222222
1644	812	0.375000
1213	495	0.016129
1	44	0.200000
281	1648	0.235294
1624	415	0.038462
308	1641	0.071429
249	299	0.032258
1255	234	0.200000
1021	1539	0.066667
688	326	0.142857
1655	1641	0.142857
1655	741	0.133333
1655	1598	0.111111
741	1655	0.133333
1641	1619	0.181818
249	1655	0.200000
1641	308	0.012346
1629	1619	0.181818
1629	249	0.051546
1641	1655	0.066667
1603	1653	0.500000
1655	249	0.020619
1638	1410	0.500000
249	734	0.250000
1553	843	0.032258
423	866	0.250000
809	1406	0.208333
1190	1285	0.257143
1406	809	0.153846
1312	1656	0.666667
933	536	0.040000
1588	713	0.010526
1081	32	0.007299
878	1426	0.272727
1648	802	0.052632
357	774	0.058824
1648	90	0.037037
357	1565	0.027778
357	1426	0.181818
357	1362	0.105263
1648	9	0.018868
1648	1619	0.090909
67	1657	0.071429
819	1642	0.250000
357	1103	0.031250
357	1624	0.067568
1658	277	0.016393
67	1644	0.024390
1624	357	0.100000
546	774	0.058824
67	1637	0.200000
883	1442	0.500000
674	1624	0.013514
3	1	1.400000
1362	357	0.025000
1642	819	0.125000
1648	865	0.200000
1658	986	0.076923
1648	963	0.166667
1648	1627	1.000000
912	1520	0.083333
1657	67	0.016129
1648	1177	1.500000
1657	1021	0.055556
1472	815	0.021739
12	1406	0.083333
12	1440	0.166667
12	1520	0.166667
1657	1641	0.357143
1406	12	0.030303
1657	713	0.021053
1520	12	0.060606
1641	1657	0.214286
1520	598	0.008696
1520	1659	1.000000
392	1660	1.000000
1648	1551	0.600000
1042	1641	0.142857
1551	1648	0.058824
1042	1255	0.079365
1255	12	0.121212
1255	1042	0.142857
1522	569	0.230769
536	1551	0.200000
1522	1255	0.063492
1255	1522	0.363636
1440	12	0.060606
300	1657	0.071429
1648	1283	0.010417
1656	1312	0.038462
1648	174	0.785714
1406	1603	0.400000
1603	1406	0.250000
174	1648	0.588235
1648	644	0.029851
1158	379	0.050000
1648	1042	0.057143
1042	1244	0.038462
298	1353	0.200000
1042	1648	0.058824
1353	298	0.055556
810	1365	0.312500
1406	1185	0.078947
1185	1406	0.125000
1648	1052	0.117647
1642	1297	0.300000
1406	1642	1.375000
548	1059	0.142857
548	128	0.015152
1642	1406	0.375000
283	1343	0.037037
1518	1624	0.013514
1215	1472	0.050000
1636	984	0.090909
1196	9	0.037736
361	638	0.016807
361	1641	0.071429
944	815	0.021739
1661	713	0.021053
1661	1026	0.031250
734	249	0.020619
617	777	0.040000
1387	1312	0.423077
1312	1387	0.857143
1185	1142	0.125000
812	1644	0.073171
1142	1185	0.052632
1387	1434	0.315789
1387	1344	0.176471
1434	1387	0.357143
700	822	0.166667
249	1244	0.192308
523	1662	1.500000
154	1539	0.066667
594	260	0.020833
211	36	0.250000
751	1578	0.166667
1657	300	0.200000
32	518	0.076923
713	1526	0.083333
1663	1621	0.666667
32	1657	0.071429
1657	523	0.020408
1657	393	0.019608
1189	1015	0.333333
713	1661	1.000000
312	1	1.240000
504	372	0.008696
1489	372	0.008696
1285	1190	0.400000
339	713	0.010526
1624	1093	0.166667
212	1056	0.045455
822	700	0.181818
372	504	0.047619
372	1489	0.052632
372	1624	0.027027
963	1648	0.117647
1624	372	0.017391
393	1657	0.071429
1624	1349	0.266667
644	1648	0.058824
644	1244	0.076923
1624	367	0.111111
367	1624	0.013514
1332	495	0.048387
1580	1545	0.333333
1332	298	0.055556
281	1312	0.076923
1312	281	0.025000
1113	1463	0.090909
1113	1568	0.200000
1568	1113	0.103448
1339	504	0.095238
1378	128	0.015152
1349	1624	0.013514
155	1580	0.105263
919	95	0.019231
1565	357	0.025000
831	1270	0.250000
970	617	0.117647
1185	536	0.020000
482	463	0.055556
1185	1312	0.076923
1312	1185	0.052632
1185	408	0.071429
1185	743	0.250000
1185	1372	0.125000
1185	1402	0.016949
617	970	0.307692
1365	810	0.384615
19	1664	1.000000
1013	1365	0.125000
298	1332	0.040000
495	1332	0.120000
1565	3	0.024390
1029	962	0.333333
1665	1049	0.071429
1113	1603	0.050000
1665	1113	0.103448
1113	1665	0.142857
1253	1013	1.125000
1253	1034	0.040000
1185	713	0.010526
423	1603	0.050000
423	1426	0.090909
423	1665	0.095238
1665	423	0.250000
1231	963	0.083333
1632	1039	0.093750
509	1665	0.095238
3	1565	0.027778
509	783	0.037736
1244	644	0.014925
1244	249	0.030928
783	509	0.024390
1601	1666	2.000000
1601	1636	0.400000
509	1463	0.090909
1158	1255	0.079365
864	361	0.083333
421	300	0.100000
1013	1253	0.300000
1665	573	0.450000
573	1665	0.428571
878	1665	0.190476
176	1665	0.190476
1665	878	0.086957
1665	176	0.066667
1665	509	0.024390
393	573	0.100000
482	1665	0.095238
1158	1665	0.095238
1667	1231	0.281250
1029	1021	0.027778
1029	1665	0.095238
1667	53	1.300000
1667	1312	0.038462
1312	1667	0.058824
1648	337	0.048780
1648	719	0.145833
1231	1667	0.823529
573	393	0.039216
1231	1601	0.434783
361	697	0.014925
1601	1231	0.281250
361	1069	0.076923
1665	1029	0.142857
1665	1158	0.041667
1665	482	0.019231
361	1056	0.181818
361	1587	0.083333
361	311	0.100000
361	463	0.055556
609	523	0.081633
731	1173	0.071429
1029	1472	0.100000
1189	1665	0.285714
1665	1189	0.042254
1270	831	0.107143
1173	731	0.200000
1667	523	0.020408
308	1601	0.130435
1621	1663	1.000000
403	302	0.021277
1665	950	0.027027
1621	42	0.008333
361	809	0.076923
870	1312	0.115385
1312	870	0.500000
1576	1665	0.095238
1665	1576	0.166667
1601	308	0.012346
595	1101	0.833333
1542	468	0.045455
1601	393	0.019608
1542	233	0.035714
1189	975	0.037037
1542	1383	0.363636
1383	1542	0.285714
41	1665	0.095238
1472	1029	0.071429
403	569	0.038462
53	1667	0.705882
719	1648	0.176471
609	1665	0.047619
523	609	0.117647
523	1667	0.058824
198	1647	0.032258
1647	1608	1.571429
1608	1647	0.322581
697	361	0.083333
1647	242	0.105263
1647	198	0.125000
1255	1158	0.125000
1297	1642	0.250000
242	1647	0.096774
609	1629	0.100000
1071	1130	0.055556
1332	617	0.039216
1342	1255	0.047619
1545	1580	0.210526
1332	53	0.100000
1647	1297	0.500000
1255	1342	0.266667
1647	468	0.090909
1297	1647	0.129032
1647	193	0.307692
468	1647	0.064516
53	1332	0.040000
1647	821	0.285714
53	413	0.125000
413	53	0.200000
12	9	0.056604
1545	1312	0.692308
1312	1545	1.888889
1332	639	0.058824
1576	1545	0.111111
1545	1576	0.333333
768	163	0.153846
975	1189	0.014085
970	502	0.032787
1365	1013	0.125000
163	768	0.029412
821	1647	0.032258
337	1648	0.058824
249	1665	0.095238
1285	975	0.037037
249	1312	0.153846
1312	249	0.020619
393	1601	0.043478
612	128	0.015152
502	970	0.076923
686	768	0.058824
686	1270	0.250000
975	1285	0.028571
1665	41	0.018182
442	1565	0.027778
1343	283	0.031250
9	1545	0.222222
1253	1343	0.074074
1636	1601	0.043478
249	967	0.066667
1545	9	0.037736
1340	1029	0.142857
1029	1340	0.066667
1326	1029	0.142857
1029	1326	0.066667
1668	809	0.038462
41	1029	0.500000
32	815	0.021739
32	1665	0.047619
67	1665	0.095238
809	361	0.083333
809	1668	0.166667
1561	249	0.010309
1669	1670	2.000000
1561	42	0.008333
1670	1669	0.076923
615	1668	0.333333
538	1671	1.000000
53	1657	0.214286
1255	447	0.055556
543	1189	0.014085
318	67	0.032258
1639	777	0.040000
1344	1387	0.071429
318	1285	0.057143
504	1339	0.062500
950	1665	0.047619
778	1029	0.071429
1668	615	0.042553
193	1647	0.290323
1672	437	0.020833
509	1255	0.063492
768	686	0.125000
1029	41	0.109091
1029	778	0.058824
1029	1489	0.105263
1255	509	0.097561
1657	53	0.200000
361	1417	0.058824
109	681	0.040000
249	1343	0.222222
249	1648	0.235294
1285	318	0.086957
249	1074	0.333333
1487	1226	0.333333
1487	1673	0.333333
1673	1487	0.058824
482	1674	1.000000
1255	1359	0.200000
1189	620	0.038462
1675	582	0.181818
447	1255	0.015873
1327	711	0.041667
617	1332	0.040000
711	1327	1.000000
617	1667	0.352941
686	1676	0.777778
282	66	0.250000
1667	617	0.117647
12	1312	3.192308
1136	781	0.148148
1668	1379	0.076923
1136	234	0.160000
234	1136	0.130435
1343	1253	0.066667
1343	249	0.061856
1290	1677	4.000000
57	1616	0.052632
1489	1029	0.071429
1668	454	0.109091
1270	686	0.083333
644	1616	0.052632
1130	19	0.037037
161	1673	0.333333
768	886	0.100000
234	1616	0.052632
1312	12	2.454545
234	1312	0.576923
1312	234	0.480000
1052	1648	0.058824
1379	1668	0.166667
1526	1130	0.055556
523	1269	0.100000
582	1675	0.166667
281	708	0.414634
781	1136	0.130435
1644	67	0.016129
809	1379	0.230769
357	1343	0.037037
1648	249	0.030928
357	1616	0.105263
1602	59	0.055556
1472	949	0.058824
777	537	0.250000
1586	1557	0.111111
1248	768	0.029412
1487	42	0.025000
1602	1678	0.166667
1679	1565	0.250000
1565	1679	1.500000
1679	569	0.269231
1676	686	0.375000
768	1248	0.043478
32	1312	0.038462
569	1679	1.500000
1312	32	0.007299
1580	1676	1.888889
1676	1580	1.105263
1644	1623	0.500000
1580	1577	0.200000
1580	155	0.050000
302	403	0.200000
1343	357	0.025000
1256	1680	0.333333
372	1343	0.074074
1343	372	0.008696
1580	1522	0.090909
621	1526	0.083333
249	1580	0.368421
1580	249	0.061856
621	1647	0.322581
1580	1554	0.333333
621	824	0.153846
1647	621	0.409091
1355	1033	0.029412
1355	1183	0.037037
1355	42	0.008333
1580	1586	0.333333
1580	1283	0.031250
1283	1580	0.105263
1580	9	0.150943
687	1681	0.200000
768	1616	0.105263
372	1493	0.100000
372	1580	0.210526
1580	518	0.076923
1580	372	0.034783
768	824	0.076923
9	1580	0.368421
1580	1508	0.100000
1554	1580	0.157895
1231	234	0.040000
1379	809	0.115385
1554	1468	0.571429
1406	1343	0.185185
1343	1406	0.208333
1568	332	0.058824
1675	1075	0.166667
372	809	0.038462
516	1281	0.015625
778	277	0.016393
809	372	0.008696
1093	1624	0.013514
281	1580	0.052632
32	1682	0.500000
32	1683	0.500000
32	1580	0.052632
1113	1343	0.333333
536	193	0.076923
1343	1113	0.310345
1281	516	0.100000
1677	1585	0.029412
1677	1290	1.500000
537	777	0.120000
1667	1684	1.000000
779	1308	0.222222
1253	1272	0.200000
1443	547	0.037037
667	1130	0.055556
1562	1342	0.066667
1673	161	0.181818
1522	1580	0.105263
1359	1255	0.031746
337	317	0.022222
1308	779	0.055556
1652	1514	0.250000
367	337	0.024390
516	453	0.250000
544	342	0.060606
708	281	0.400000
620	679	0.057692
605	620	0.038462
250	1665	0.047619
679	620	0.076923
474	1679	0.250000
1608	799	0.263158
250	1255	0.031746
1231	1255	0.031746
1253	1685	2.000000
1021	249	0.030928
620	605	0.021739
193	536	0.040000
454	1668	1.000000
32	1021	0.027778
1021	32	0.007299
1601	1383	0.363636
1624	337	0.024390
1383	1601	0.130435
727	475	0.012500
393	346	0.027027
1601	862	0.066667
193	1343	0.481481
276	1343	0.074074
1686	393	0.039216
1343	193	0.307692
1343	276	0.200000
481	1648	0.058824
1520	919	0.125000
337	367	0.055556
337	1624	0.013514
1522	537	0.250000
728	1573	0.062500
1189	128	0.030303
1189	1554	0.111111
933	1687	1.000000
1514	919	0.041667
128	1189	0.028169
1688	1005	0.100000
1688	389	0.017241
1688	1189	0.014085
1688	277	0.098361
1253	272	0.100000
1253	1688	0.166667
1253	1408	0.333333
1029	1237	0.166667
1686	220	0.037037
1554	1189	0.014085
462	1646	0.111111
462	1638	2.000000
1646	462	0.047619
713	1326	0.266667
1586	1580	0.052632
1189	1688	0.166667
1474	598	0.026087
42	1161	0.166667
1282	1189	0.028169
42	1689	0.333333
42	1487	0.058824
1638	462	0.047619
606	1362	0.052632
606	128	0.030303
1408	1253	0.066667
1648	481	0.022727
547	1443	0.333333
32	1689	0.333333
42	1690	0.333333
1690	42	0.008333
1681	41	0.018182
1362	606	0.166667
41	1681	0.200000
42	1691	1.000000
1690	1344	0.176471
1344	1690	1.000000
919	1514	0.250000
919	1520	0.166667
389	1688	0.166667
234	1231	0.031250
919	1598	0.055556
234	53	0.100000
257	135	0.050000
1402	1185	0.026316
1402	1619	0.090909
1402	1539	0.133333
1402	1681	0.200000
249	1692	0.333333
1272	1253	0.066667
199	63	0.028169
1237	1029	0.142857
1413	199	0.023256
429	1568	0.066667
1680	1256	0.142857
474	520	0.090909
949	1472	0.050000
199	1255	0.031746
547	859	0.062500
871	592	0.045455
1255	199	0.023256
1189	429	0.090909
249	194	0.010309
249	621	0.181818
468	1585	0.058824
52	1237	0.083333
52	1185	0.026316
1332	520	0.090909
53	234	0.040000
1623	1644	0.073171
621	249	0.030928
593	1619	0.181818
199	1413	0.058824
440	1384	0.666667
620	701	0.024390
768	1280	0.727273
1373	621	0.045455
1644	949	0.117647
1648	949	0.058824
779	128	0.030303
1555	400	0.010870
779	744	0.500000
1555	257	0.076923
1540	376	0.047619
429	1189	0.028169
394	429	0.030303
429	394	0.030303
621	1373	0.062500
1540	47	0.400000
277	1688	0.833333
84	1647	0.064516
1647	84	0.133333
1647	498	0.022222
1280	768	0.882353
249	1540	0.310345
220	1686	0.076923
84	451	0.428571
84	1211	0.181818
84	901	0.100000
84	523	0.020408
1485	1367	0.166667
474	242	0.026316
518	1580	0.052632
1513	1520	1.000000
242	474	0.025641
1255	249	0.020619
189	1641	0.071429
1136	41	0.054545
1493	372	0.008696
357	1554	1.444444
1554	357	0.325000
429	1289	0.166667
357	135	0.050000
281	1281	0.109375
1668	912	0.083333
912	1668	0.166667
357	973	0.333333
706	1383	0.090909
973	357	0.050000
357	1546	0.071429
357	1015	0.111111
357	475	0.012500
708	189	0.100000
1383	706	0.071429
257	1555	0.500000
398	337	0.048780
104	713	0.010526
1540	249	0.082474
1269	523	0.040816
475	357	0.025000
1657	1316	0.250000
1316	1657	0.071429
128	779	0.055556
1540	440	0.100000
1554	41	0.018182
440	1540	0.034483
1546	193	0.051282
949	1644	0.024390
949	1648	0.058824
1346	48	0.041667
1185	52	0.021739
415	841	0.125000
1540	1283	0.031250
272	1253	0.066667
1248	1676	0.111111
48	1346	0.057143
48	1624	0.067568
1624	48	0.187500
48	1248	0.043478
234	309	0.048780
234	708	0.073171
1185	528	0.142857
1227	1039	0.093750
357	1363	0.250000
1248	48	0.020833
1434	1669	0.153846
1434	1601	0.043478
193	1546	0.071429
1502	1693	1.000000
249	1568	0.400000
1231	1254	0.500000
1039	1227	0.111111
1039	1598	0.111111
337	398	0.024390
367	1540	0.103448
249	1130	0.055556
1413	1668	0.333333
1669	1434	0.052632
400	1681	0.600000
400	1255	0.031746
1508	1580	0.052632
1644	1304	0.500000
1304	1644	0.048780
768	408	0.071429
32	1692	0.333333
1255	400	0.021739
1255	1694	0.333333
1304	249	0.020619
1281	281	0.150000
249	96	0.125000
41	1423	0.153846
1516	393	0.019608
249	502	0.049180
249	919	0.041667
361	1026	0.031250
1540	367	0.111111
1283	1540	0.068966
1270	710	0.074074
537	1522	0.181818
309	234	0.040000
1270	537	0.166667
537	1270	0.083333
537	1228	1.500000
1540	50	0.044444
1228	537	0.166667
1585	1413	0.058824
1413	1585	0.029412
919	249	0.010309
1540	810	0.230769
1585	1568	0.133333
1568	249	0.041237
1568	1255	0.031746
1568	1585	0.088235
1368	1585	0.029412
1585	1368	0.500000
50	1540	0.034483
1540	1695	1.000000
361	1402	0.067797
546	1644	0.048780
1540	856	0.125000
1540	518	0.153846
361	913	0.038462
361	460	0.025641
1255	1568	0.133333
361	788	0.062500
361	773	0.066667
1283	593	0.071429
1644	546	0.086957
44	3	0.024390
518	1540	0.034483
1013	1696	1.000000
12	1121	0.200000
249	928	0.026316
1121	797	0.050000
249	1619	0.454545
1601	1690	1.000000
1	36	0.750000
1601	394	0.030303
1237	52	0.021739
1619	249	0.041237
474	249	0.123711
474	1644	0.048780
1423	41	0.018182
1667	734	0.333333
1667	605	0.086957
734	1667	0.176471
1681	400	0.010870
973	1697	2.000000
1667	544	0.041667
1335	1694	0.333333
1690	1601	0.130435
605	1667	0.117647
1359	1694	0.333333
841	415	0.038462
1285	1342	0.066667
1285	1217	0.076923
1217	1285	0.028571
302	1698	0.250000
1079	1078	0.666667
1624	1626	1.166667
1285	176	0.044444
176	1285	0.057143
1285	544	0.291667
1285	617	0.039216
214	1598	0.055556
617	1285	0.057143
1285	389	0.034483
249	389	0.068966
389	1285	0.028571
389	249	0.030928
1667	447	0.333333
249	447	1.055556
389	361	0.166667
1285	52	0.065217
1285	1365	0.187500
1365	1285	0.057143
1285	27	0.600000
1413	389	0.017241
544	1285	0.171429
27	1285	0.657143
1285	1313	0.423077
389	1413	0.058824
1644	474	0.051282
1313	1285	0.257143
1285	3	0.097561
3	1285	0.114286
502	249	0.010309
1413	544	0.125000
544	1413	0.117647
598	303	0.052632
160	598	0.008696
878	766	0.058824
361	389	0.034483
303	598	0.008696
281	1	0.040000
1285	1413	0.058824
338	63	0.014085
1598	1655	0.066667
1598	1522	0.090909
1598	1548	0.125000
1598	27	0.025000
1598	1582	0.090909
1598	429	0.030303
447	249	0.154639
447	1667	0.294118
552	1413	0.235294
447	1285	0.028571
1487	679	0.019231
1413	552	1.000000
400	536	0.020000
400	1343	0.074074
193	394	0.030303
1343	400	0.021739
1285	447	0.055556
60	1130	0.055556
1657	144	0.015873
1657	1565	0.055556
1305	1103	0.031250
687	1440	0.055556
42	1622	0.250000
1440	687	0.018182
509	1603	0.050000
249	1426	0.090909
1675	201	0.100000
1	281	0.025000
1426	249	0.010309
1426	1699	0.333333
710	1270	0.166667
199	544	0.041667
679	1487	0.058824
1431	1676	0.111111
990	1113	0.103448
1694	1335	0.076923
1694	1359	0.066667
1647	1516	0.500000
1694	1255	0.015873
1647	32	0.007299
1647	1113	0.103448
1657	1647	0.032258
1657	1346	0.028571
1540	193	0.051282
1647	1440	0.055556
249	1647	0.129032
1647	1657	0.071429
1647	249	0.030928
193	1540	0.034483
593	1283	0.010417
1440	1647	0.032258
1565	1657	0.071429
1113	1647	0.064516
1540	1373	0.062500
52	1285	0.028571
1598	400	0.010870
1598	52	0.021739
1598	357	0.025000
800	1413	0.058824
1619	802	0.105263
249	1118	0.033333
393	1686	0.076923
1468	1554	0.222222
1113	1468	0.285714
1468	1113	0.034483
768	1444	0.100000
32	1647	0.032258
615	598	0.008696
357	1598	0.055556
281	252	0.021739
463	482	0.019231
463	361	0.083333
1540	1168	0.047619
357	809	0.115385
809	357	0.050000
357	1248	0.043478
357	53	0.100000
357	1244	0.038462
357	1217	0.038462
1168	1540	0.034483
105	1648	0.058824
1118	249	0.010309
1616	768	0.029412
1700	1362	0.052632
1700	768	0.088235
768	1700	0.400000
53	357	0.025000
357	1701	0.166667
209	1701	0.166667
1185	607	0.033333
300	1702	1.000000
341	1056	0.136364
546	1348	0.500000
1183	1703	1.000000
52	1701	0.166667
337	1598	0.055556
1704	1598	0.055556
783	1705	1.000000
249	1598	0.055556
400	1598	0.055556
249	1706	0.500000
9	1701	0.166667
9	1706	0.500000
9	1682	0.500000
1543	1467	0.400000
1551	1636	0.400000
840	1077	0.333333
19	1645	2.000000
1468	1427	0.500000
485	1421	0.083333
309	1467	0.800000
1343	1707	1.000000
654	297	0.014493
193	1412	0.100000
1601	1412	0.100000
234	1412	0.100000
249	1708	1.000000
249	1701	0.166667
1142	1709	1.000000
32	1710	1.000000
95	773	0.066667
144	1557	0.111111
799	1557	0.111111
967	1557	0.111111
1513	460	0.051282
799	733	0.041667
3	1711	1.000000
3	2	1.400000
3	1501	0.200000
3	754	0.222222
1339	1296	0.142857
124	802	0.052632
1712	1466	0.500000
1284	733	0.041667
95	1419	0.125000
191	1421	0.083333
1509	1566	0.500000
1543	297	0.014493
32	1655	0.066667
1343	1071	0.333333
95	707	0.047619
95	607	0.033333
95	862	0.066667
48	1655	0.133333
1255	1071	0.166667
225	1426	0.090909
1713	1714	1.000000
1713	1573	0.062500
1406	1715	0.333333
1332	311	0.033333
32	311	0.033333
644	311	0.033333
1716	1308	0.888889
147	1505	0.142857
1716	69	0.071429
809	1071	0.166667
1717	192	0.250000
249	1718	1.000000
1717	1507	0.142857
214	286	0.125000
1716	1689	0.666667
276	1683	0.500000
124	1622	0.250000
124	463	0.027778
19	1715	0.333333
32	1053	0.142857
1013	1701	0.166667
429	1190	0.040000
429	191	0.511111
809	847	0.189189
361	1255	0.015873
95	447	0.277778
95	1578	0.166667
1543	1715	0.666667
1543	1719	0.500000
1543	525	0.160000
1543	502	0.016393
1543	969	0.076923
1408	1720	1.000000
1543	852	0.187500
1431	431	0.085714
1190	1111	0.285714
1543	1280	0.045455
1543	809	0.038462
1543	1312	1.076923
